,precipitation_mm/h,wind_speed_10m_m/s,wind_direction_10m_deg,air_temperature_2m_degC,shortwave_incoming_W/m2,shortwave_outgoing_W/m2,longwave_outgoing_W/m2,longwave_incoming_W/m2
2023-08-04 07:00:00,0.0,4.296944444444444,294.30773638508634,10.092569855555572,199.27755611111118,31.038420666666656,373.1981399999999,333.13241833333353
2023-08-04 07:30:00,0.0,4.554388888888892,321.3663686824275,10.061155477777783,233.37675277777763,36.89069611111113,373.4840505555557,328.33973277777784
2023-08-04 08:00:00,0.0,4.757999999999999,324.54245222588474,10.12710724444447,317.5275916666667,51.80808655555553,377.38195222222237,316.87460166666665
2023-08-04 08:30:00,0.0,4.915333333333334,327.7238203506825,10.28466822222224,361.199327777778,58.596107277777776,380.2183177777777,307.3785961111109
2023-08-04 09:00:00,0.0,5.091666666666663,320.08087526005863,10.325351722222242,364.2924294444445,58.5105978888889,381.65763888888864,310.9847305555556
2023-08-04 09:30:00,0.0,5.283499999999999,317.46115333703426,10.334536555555573,386.9444394444445,62.3740703888889,383.7788061111111,316.07332277777783
2023-08-04 10:00:00,0.0,4.873166666666666,303.13727482381086,10.363723277777778,378.7602122222222,61.31251233333334,387.54876722222224,327.3730511111111
2023-08-04 10:30:00,0.0,5.539111111111112,272.41449161655316,10.148677933333348,440.395893888889,71.5047056666667,389.90871388888917,333.98164222222215
2023-08-04 11:00:00,0.0,5.100944444444447,275.8922342559407,10.361124111111133,395.212717222222,64.52836394444444,390.55294666666674,336.27692166666696
2023-08-04 11:30:00,0.0,5.285333327777779,284.6650659860129,10.452757722222213,335.1868055555553,54.69263327777778,387.9081511111113,341.6198655555554
2023-08-04 12:00:00,0.0,4.914666666666666,285.46360939177856,10.65356466666667,358.44538555555573,59.06343600000002,389.94149999999985,339.3402511111111
2023-08-04 12:30:00,0.0,5.089666666666665,291.34698893297286,10.75738455555556,310.1569472222222,50.630608277777796,387.27180388888877,341.4265505555556
2023-08-04 13:00:00,0.0,6.139388894444449,295.29472591864663,10.75821705555556,267.8235566666668,42.18510277777777,382.74620666666686,335.98538944444437
2023-08-04 13:30:00,0.0,5.250388888888887,289.53046126784517,11.017299833333345,415.5372699999999,68.9086338333333,390.0772172222222,315.631886111111
2023-08-04 14:00:00,0.0,5.310166666666665,294.9678530345052,11.256353666666683,331.2732283333333,52.52080177777778,390.52796,318.0063688888889
2023-08-04 14:30:00,0.0,5.359611111111111,292.01031204874715,11.13968466666667,274.8856549999998,43.411134488888884,383.37123444444427,308.2262994444445
2023-08-04 15:00:00,0.0,5.464111111111107,284.0379955284848,10.774327388888887,157.27771611111098,21.66595927777778,374.76264166666687,319.6143094444444
2023-08-04 15:30:00,0.0,5.748666666666668,273.4808940487174,11.189712222222235,463.10981611111123,84.10328755555554,391.1327499999999,319.7374411111111
2023-08-04 16:00:00,0.0,5.719722222222222,286.8553923415479,11.190418555555537,360.75580666666673,65.61513411111108,390.9010333333335,310.39738722222205
2023-08-04 16:30:00,0.0,6.385055550000002,284.2427238863816,10.892429222222207,352.3292633333332,66.64871366666668,382.55712222222223,280.71730333333335
2023-08-04 17:00:00,0.0,6.798277800000003,288.5290028763938,9.92163533333336,131.50913311111105,20.043021805555554,367.5333394444445,280.4017055555556
2023-08-04 17:30:00,0.0,6.888944433333332,291.06624551535185,9.356382338888881,95.67752994444434,13.212049655555553,363.1710999999999,297.3129933333332
2023-08-04 18:00:00,0.0,5.603833333333332,292.95992848501686,9.0125714888889,61.83980805555554,6.3412896000000005,360.4474077777778,308.8874205555556
2023-08-04 18:30:00,0.0,4.102555555555559,308.49842940747465,8.909882111111132,28.66850483333333,0.2126950236666668,358.574445,319.8791927777778
2023-08-04 19:00:00,0.0,4.845944444444443,306.8791335182013,8.59020789444446,9.402655305555552,-3.238938038888888,355.53046444444465,308.0001827777777
2023-08-04 19:30:00,0.0,4.055888888888888,309.51785035371086,8.429549972222238,-1.2826312341111101,-4.844966883333332,354.5926238888888,323.49535833333323
2023-08-04 20:00:00,0.0,4.1486111111111095,307.35840189098883,8.239142516666675,-6.529723938888885,-5.765454961111107,352.5331677777777,312.8439822222224
2023-08-04 20:30:00,0.0,4.63712643678161,283.8861887949084,7.96959264942528,-7.983385222222222,-5.9112653388888905,349.58560500000016,302.11430666666666
2023-08-04 21:00:00,0.0,4.735777777777779,288.9285023789298,8.048300277777766,-7.636263605555554,-5.912799038888887,350.65266722222214,312.0491300000001
2023-08-04 21:30:00,0.0,4.790666666666664,294.895998246964,7.7369143555555375,-9.805259411111107,-5.6126605611111104,346.2394072222222,274.70251277777766
2023-08-04 22:00:00,0.0,3.919777777777779,309.55029783839825,7.5586654000000015,-8.055056188888885,-5.653718444444442,347.2882338888888,303.4295466666666
2023-08-04 22:30:00,0.0,3.2606111111111096,318.1069289744324,7.350481766666652,-8.12734507222222,-5.588446683333332,345.9481677777777,298.54212666666666
2023-08-04 23:00:00,0.0,3.5868333333333333,317.1669390497848,7.105000400000025,-7.408093127777781,-5.864964255555555,346.53316055555564,314.3725177777779
2023-08-04 23:30:00,0.0,2.858888888888888,307.8995692360695,7.071811205555573,-7.3799048833333325,-5.06257977777778,344.27257388888887,303.0323111111113
2023-08-05 00:00:00,0.0,2.521999999999998,303.5194298086197,7.095979444444437,-8.36305373888889,-5.129345905555553,341.2923488888889,283.3954555555556
2023-08-05 00:30:00,0.0,2.541555555555556,312.28621315403234,6.572717861111107,-8.731317972222229,-5.047617677777779,337.1467222222223,273.10427500000003
2023-08-05 01:00:00,0.0,2.030888888888891,301.3616967208197,6.444901677777794,-8.558788133333334,-5.123763333333333,335.8536611111108,276.6078333333332
2023-08-05 01:30:00,0.0,2.101444444444444,304.1029810249313,6.591983644444437,-7.898508911111112,-4.941797311111113,337.21014277777783,285.26953833333334
2023-08-05 02:00:00,0.0,1.9075000000000009,307.6323078573451,6.603642733333343,-8.078065944444441,-5.072022088888885,337.57523388888893,285.3039488888889
2023-08-05 02:30:00,0.0,0.7971111111111112,150.9877117142105,5.5012032777777815,-8.192173644444441,-3.4507466777777767,330.2496755555556,270.8762788888889
2023-08-05 03:00:00,0.0,1.2147126436781608,104.12198509335758,4.6941331034482685,-2.8370828852222223,-2.772598177777779,326.3208061111112,262.756496111111
2023-08-05 03:30:00,0.0,0.8776111111111111,84.25838063285335,4.417685361111103,13.595789477777775,0.4671723302777777,328.1151733333333,267.8001888888889
2023-08-05 04:00:00,0.0,0.8218333333333334,74.20386097472755,4.805918261111095,45.442989722222244,6.9859795777777824,334.003856111111,272.6766850000002
2023-08-05 04:30:00,0.0,0.9908333333333328,103.85817260314764,5.094875250000007,51.26561316666666,7.456019250000002,336.3442522222224,270.14005499999996
2023-08-05 05:00:00,0.0,0.5479999999999998,108.83093642462109,5.374303805555557,63.97371944444446,9.58213090555556,343.1125755555557,296.6458561111112
2023-08-05 05:30:00,0.0,1.1218888888888892,118.39068095557708,6.285979505555567,94.29505788888883,15.406927244444445,352.52531944444445,326.69807111111095
2023-08-05 06:00:00,0.0,1.0982777777777777,114.50858677036732,7.804670161111102,261.86935622222217,51.26179455555553,367.5664544444442,309.53980055555536
2023-08-05 06:30:00,0.0,0.7990555555555555,110.91915972289348,8.492921594444459,218.44723055555542,40.639218722222225,371.2486605555555,314.19152222222215
2023-08-05 07:00:00,0.0,0.9257777777777774,116.60202867328428,9.54795956111111,346.1184499999997,66.5754940555556,387.5749533333334,324.59267166666666
2023-08-05 07:30:00,0.0,3.2569444444444446,130.0533910006103,9.09499106111109,165.31395555555562,25.41941194444445,371.6064605555557,336.8885455555556
2023-08-05 08:00:00,0.0,3.82,135.81594881461157,9.179010172222233,187.47567777777766,29.31262716666667,372.022337222222,339.5728805555554
2023-08-05 08:30:00,0.0,3.7353888888888864,152.43597521956258,9.513623633333326,239.81632499999984,38.44583105555557,376.54783722222237,332.5570433333333
2023-08-05 09:00:00,0.0,3.6784999999999988,139.0891976496688,9.76459253888887,258.8395711111111,40.762295388888894,380.0887672222222,329.70803777777775
2023-08-05 09:30:00,0.0,3.857444444444447,131.99228871179864,10.28334571666667,396.34077444444466,66.4542768888889,391.8052933333332,332.33166055555563
2023-08-05 10:00:00,0.0,2.4688333333333357,158.6876875040745,10.575833611111113,296.0897127777775,49.93825933333335,391.57610666666665,333.20814777777775
2023-08-05 10:30:00,0.033571428571428565,1.979666666666667,191.1349082149464,10.908822166666665,281.167582222222,47.85419388888886,393.5710083333333,337.598308888889
2023-08-05 11:00:00,0.16666666666666627,2.9615555555555564,115.37617254515571,10.920415222222225,637.3806366666663,110.13065177777777,411.7877961111112,324.40362833333336
2023-08-05 11:30:00,0.22054794520547896,3.842,106.91152357923865,9.94141106111111,207.50247777777776,31.471130555555547,379.2606227777777,347.9983611111112
2023-08-05 12:00:00,1.6999999999999953,3.829166677777776,112.8538629112202,9.71847247222222,263.16952205555543,41.083586483333306,378.17032388888896,342.91575166666667
2023-08-05 12:30:00,2.177702702702702,5.8420689712643705,124.180577371509,8.28581351149426,103.51548083333334,14.932654794444431,359.4153966666663,343.15368888888895
2023-08-05 13:00:00,1.0,3.502,102.15525118738483,9.360681972222233,605.9563966666663,97.1602007222222,385.78026833333337,322.847985
2023-08-05 13:30:00,0.5698113207547193,2.0009444444444453,121.51320034066828,10.82507950000001,655.0786066666666,109.0799367777778,402.5331655555555,292.81846888888884
2023-08-05 14:00:00,0.0,2.212,145.1153847573926,10.926831555555555,298.23654222222217,47.664655277777825,387.9842961111111,312.52839666666665
