,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211
52,0.49949676,0.50149816,0.50496465,0.5134397,0.51984835,0.5266332,0.5335792,0.53834623,0.54160374,0.54347074,0.54607385,0.5480311,0.5492259,0.55197424,0.55472577,0.5566659,0.55862814,0.5605251,0.5615257,0.56330717,0.56493986,0.5666787,0.5690731,0.570809,0.5725467,0.5745525,0.5765361,0.58474773,0.6025715,0.6332123,0.6614958,0.67846656,0.68655926,0.69184935,0.6972395,0.6959027,0.69123906,0.6883254,0.6805421,0.68727356,0.70655096,0.7158954,0.7126286,0.7083653,0.7019763,0.697546,0.69247967,0.6869106,0.68114585,0.6759921,0.6711964,0.668669,0.6684846,0.6675983,0.6637037,0.6569148,0.6465921,0.6341775,0.61756766,0.601654,0.5920012,0.58663964,0.58081335,0.5712025,0.5572218,0.5388223,0.50581926,0.47722065,0.45770365,0.44117433,0.42460483,0.4042927,0.38821787,0.38283333,0.38507456,0.39405358,0.410131,0.42578435,0.43586192,0.4393354,0.44039643,0.43819913,0.4322473,0.41979074,0.39596426,0.36875448,0.33600557,0.30424798,0.2775051,0.25381684,0.2336624,0.20956054,0.18672095,0.17299576,0.16421181,0.15805522,0.155031,0.15355562,0.15376616,0.15512934,0.15541527,0.15492237,0.15311992,0.1501375,0.14616986,0.14042136,0.13526563,0.13005544,0.121322125,0.106952794,0.08963974,0.06447247,0.039954673,0.02356656,0.014966664,0.010635349,0.0079190405,0.0064176098,0.005666169,0.005399791,0.0053449413,0.005486887,0.005662477,0.0058465796,0.006100416,0.0063931714,0.0067587732,0.007143489,0.0076692104,0.00827232,0.008811269,0.009338042,0.009879429,0.010253103,0.010624114,0.01104006,0.011508606,0.012113224,0.012731138,0.013391616,0.013993718,0.014658954,0.015272306,0.015971435,0.016505323,0.01692281,0.017283902,0.017622402,0.017860845,0.01822898,0.018640116,0.019172613,0.019797733,0.020450355,0.020654302,0.020323606,0.019196596,0.016729929,0.0131209,0.01021018,0.007892501,0.006333839,0.005232152,0.0047520055,0.004510444,0.0043948204,0.0043575144,0.004322658,0.0043201307,0.0043098247,0.004310245,0.0043179733,0.00432615,0.0043323524,0.0043393266,0.0043604523,0.004377404,0.0044198027,0.0044855466,0.0045809117,0.004727374,0.0049433755,0.0052204155,0.005624291,0.0061684446,0.0067706434,0.007473286,0.0082233995,0.009014332,0.009835215,0.010623093,0.011298989,0.012111722,0.012814698,0.0134169925,0.013820108,0.01356044,0.013107641,0.012281235,0.0113411695,0.01031146,0.009259775,0.008384928,0.007630038,0.007017525,0.006501642,0.0061241547,0.0058595445,0.0056263343,0.005440167,0.0053195395,0.0051961667
53,0.6600413,0.6653952,0.6717283,0.6810245,0.68935955,0.6982384,0.7075588,0.7158357,0.7224868,0.72618234,0.7313326,0.73500633,0.7370093,0.7422193,0.7473388,0.75063777,0.7539072,0.7570081,0.7580855,0.76079285,0.7630724,0.76548827,0.76938355,0.7717761,0.7740365,0.7769384,0.7795421,0.7859108,0.7955657,0.8115568,0.82386243,0.8312473,0.832459,0.8322442,0.832559,0.829836,0.8253163,0.822247,0.8174633,0.81809616,0.8213041,0.81976014,0.8134376,0.8067599,0.79747814,0.7907473,0.7831309,0.77503246,0.76682234,0.75948375,0.7526518,0.7487657,0.74781334,0.7460655,0.7407805,0.7319617,0.71896416,0.70368403,0.6837543,0.6649207,0.6534751,0.6470072,0.64015067,0.6291288,0.61354125,0.5932888,0.5575017,0.52640224,0.50504637,0.48690036,0.46876463,0.44666913,0.42918548,0.42317873,0.42530334,0.43460396,0.45150495,0.46799427,0.47858876,0.48219016,0.48327324,0.4809693,0.4746794,0.4614923,0.4366219,0.40871137,0.3745144,0.3407978,0.31230524,0.28704923,0.2655113,0.23964529,0.21500777,0.20013562,0.1905808,0.1838583,0.18054546,0.17892039,0.17915723,0.18065605,0.18101397,0.18055013,0.17870016,0.17558843,0.17143127,0.16528882,0.15974203,0.1540987,0.144607,0.12886743,0.10960978,0.08055328,0.051182285,0.03086318,0.01989627,0.014263218,0.010689813,0.008697671,0.0076942444,0.00733931,0.007261317,0.0074486258,0.007678635,0.0079186745,0.008255742,0.008637419,0.009122515,0.009624964,0.010317177,0.0111086,0.011814091,0.012502436,0.013208475,0.013694529,0.014175553,0.014717009,0.015323603,0.016107768,0.016905714,0.017759573,0.01853372,0.01939072,0.020177562,0.021077998,0.02176307,0.022305347,0.022773212,0.023215963,0.023526395,0.024002181,0.024524776,0.025206089,0.025998276,0.026828967,0.027090412,0.026683956,0.025275944,0.022162557,0.017547648,0.013767792,0.010712707,0.008639698,0.0071691303,0.006527081,0.0062042065,0.0060479427,0.005999461,0.0059509855,0.0059496323,0.0059358818,0.0059369337,0.0059479866,0.0059600724,0.0059677996,0.005976309,0.0060051046,0.006025755,0.0060816305,0.00616939,0.006296914,0.0064918725,0.006779698,0.007149324,0.0076866206,0.008413868,0.009213161,0.010144932,0.011138536,0.012181064,0.013263371,0.0142979175,0.015181434,0.016246723,0.01716203,0.01794893,0.018477418,0.018138858,0.01755445,0.016481943,0.015258008,0.013911335,0.012525096,0.011372624,0.010375414,0.009561779,0.008875828,0.008372738,0.008022435,0.0077097723,0.0074588447,0.007300444,0.0071359533
54,0.7410723,0.7442775,0.74814266,0.7543329,0.7594669,0.76499677,0.77051157,0.7750118,0.7785639,0.7809231,0.78383625,0.78617465,0.7879684,0.7907778,0.7933905,0.7952548,0.7969475,0.7984909,0.7991396,0.8002902,0.80112076,0.8017308,0.8027085,0.80314904,0.80337965,0.8035451,0.80346787,0.8055011,0.80999565,0.81770456,0.82300377,0.8261129,0.8246678,0.8222882,0.8204182,0.8170561,0.8124312,0.8084176,0.80397034,0.80225575,0.80084133,0.79579043,0.7875039,0.77943397,0.76858604,0.7601503,0.75176656,0.74234617,0.73291427,0.7244734,0.7169965,0.7125688,0.71131897,0.70939344,0.703563,0.6936853,0.67932737,0.66259253,0.6407856,0.6203437,0.6080309,0.60101604,0.5933269,0.58131635,0.56417364,0.5422685,0.50388145,0.47138792,0.4494121,0.4310244,0.4126692,0.39058012,0.37339708,0.3675927,0.36982462,0.37930226,0.39610076,0.41266537,0.4234817,0.42722598,0.42826918,0.42553526,0.41897795,0.40549344,0.38022208,0.35193047,0.31845856,0.2860728,0.2591746,0.23560087,0.21581021,0.19245686,0.17065276,0.15762308,0.14936553,0.14362009,0.14076671,0.13937584,0.13957196,0.14080773,0.14105713,0.14057724,0.13891453,0.1361849,0.13261947,0.12744921,0.12283087,0.11821856,0.11052008,0.0982793,0.084094696,0.060921155,0.037354004,0.021906339,0.014106095,0.0103706,0.008175208,0.007066919,0.006574915,0.0064295703,0.006416091,0.0065179775,0.006648071,0.006790176,0.006977131,0.00720736,0.007479065,0.007776995,0.008170962,0.008630488,0.009051856,0.009468114,0.009897116,0.010202102,0.010508041,0.010840467,0.011223686,0.011702615,0.012203828,0.012728995,0.013220189,0.013751165,0.014248337,0.01480557,0.0152358785,0.015552612,0.015841816,0.016101554,0.016297545,0.016597223,0.016953677,0.01740024,0.017945603,0.018500125,0.01867886,0.018383777,0.017421048,0.015312434,0.012298593,0.009928666,0.0080600465,0.0068687224,0.0061146896,0.0058325795,0.00570914,0.0056504635,0.0056348736,0.005611377,0.005609465,0.0055990797,0.005593519,0.005591563,0.0055892514,0.005583275,0.0055774637,0.005581444,0.005577524,0.0055884765,0.005612402,0.0056517557,0.005717301,0.0058274474,0.005981073,0.006225588,0.006583912,0.0070055965,0.0075208573,0.008090954,0.008713301,0.009368342,0.0100131985,0.010575356,0.011256201,0.011856747,0.012371743,0.01272067,0.012505748,0.012111681,0.011399219,0.010593314,0.009720994,0.008845929,0.008122103,0.0075122807,0.0070235287,0.0066247825,0.0063339425,0.0061290264,0.0059507834,0.0058077937,0.005710619,0.0056127557
55,0.44705132,0.44746432,0.44992718,0.46049285,0.46737832,0.47464022,0.48172998,0.48489377,0.48621252,0.48703247,0.4881531,0.4890673,0.48975646,0.49096137,0.4921449,0.4930491,0.49393812,0.4947741,0.49527514,0.49602506,0.49669445,0.49731317,0.49812675,0.49871603,0.49928972,0.49985516,0.50046086,0.5102352,0.5360741,0.5828567,0.62887335,0.6565417,0.67022955,0.6791905,0.68803704,0.6851585,0.6765831,0.6704079,0.65583974,0.6672069,0.7029686,0.7214443,0.71609586,0.7092315,0.69948345,0.69266033,0.68615407,0.6787617,0.6713892,0.6648241,0.6590443,0.655813,0.6551239,0.6535387,0.647947,0.6394536,0.6271247,0.6125577,0.59333575,0.57513595,0.564099,0.5578014,0.55072767,0.5391601,0.5222202,0.5002321,0.46229976,0.4317419,0.41205704,0.3960009,0.3802101,0.3610236,0.3461529,0.3416221,0.34441245,0.3538321,0.36995772,0.3856739,0.39586076,0.39920908,0.39983302,0.39680117,0.39028433,0.37712988,0.3517199,0.32208952,0.2895262,0.26001573,0.235705,0.2143998,0.19646502,0.1753734,0.15569006,0.14397682,0.13653947,0.13137923,0.12886867,0.12765591,0.12779176,0.12879261,0.12884738,0.12811694,0.12617064,0.12320197,0.11942777,0.11431235,0.10985695,0.10545804,0.098220944,0.086914755,0.074300624,0.054056883,0.033417888,0.02001131,0.013390821,0.010305619,0.008563618,0.007734429,0.0073820143,0.007302121,0.007296455,0.0073875063,0.0074997516,0.0076254904,0.007794357,0.007990983,0.0082351025,0.008481268,0.0088220015,0.009191241,0.009557601,0.009910367,0.010271549,0.01054173,0.010801583,0.011088062,0.011403274,0.0118094925,0.012214232,0.01265087,0.013040618,0.013478614,0.013866588,0.014311916,0.014635976,0.014872404,0.015062951,0.015248386,0.015374098,0.015618555,0.015908973,0.016288871,0.016744379,0.017215531,0.0173508,0.01708284,0.016211553,0.014384095,0.01183057,0.009884654,0.00839101,0.0074745603,0.0069375397,0.006743001,0.0066653313,0.00662031,0.006613692,0.0065915775,0.006590631,0.00657745,0.006572675,0.0065723453,0.006567971,0.006560459,0.006550446,0.006549628,0.0065380195,0.0065429574,0.006554882,0.0065778615,0.0066219587,0.006685185,0.006790451,0.006955013,0.0072203055,0.007525719,0.007916498,0.008361695,0.008847987,0.009380155,0.00989916,0.0103523135,0.010914258,0.011406819,0.01183759,0.012127219,0.011932304,0.011603527,0.011003876,0.010333015,0.009610959,0.008883345,0.008301814,0.0078112823,0.0074253553,0.0071036583,0.0068725403,0.006718118,0.0065715145,0.0064480426,0.0063778954,0.0062950174
56,0.37247267,0.37342447,0.37630564,0.38649246,0.39354476,0.4010366,0.40856665,0.41257533,0.41464862,0.41571856,0.417338,0.4184975,0.41910738,0.4208412,0.42257568,0.42374286,0.4249274,0.4260612,0.42656726,0.4276093,0.4285909,0.42963773,0.43109822,0.4321264,0.43319792,0.4344026,0.4356722,0.44626766,0.4733765,0.5243147,0.5771376,0.61049515,0.62808967,0.64024633,0.65240574,0.64974093,0.6400981,0.63381076,0.6167998,0.6320195,0.6796667,0.7073912,0.70418847,0.69885445,0.69112253,0.68567824,0.6795183,0.6728312,0.6660415,0.6599035,0.6542661,0.65132296,0.65093094,0.6498528,0.64539814,0.63768905,0.62611866,0.61232483,0.59413624,0.57688504,0.5664811,0.5607295,0.55456,0.5443849,0.5298741,0.51079303,0.4770535,0.4479904,0.428076,0.411199,0.39432824,0.37390336,0.35786048,0.35246754,0.35456014,0.36341232,0.37932396,0.39492315,0.40508613,0.40858975,0.40963408,0.40744057,0.40165204,0.3892311,0.36571532,0.33973873,0.30848306,0.27764004,0.2518461,0.22927333,0.21029088,0.1878095,0.16672005,0.15422396,0.14624383,0.14067458,0.13797408,0.13666788,0.13687204,0.13804166,0.13836025,0.13795151,0.13638736,0.13384773,0.13055338,0.12569039,0.121365786,0.11698175,0.109763175,0.09832796,0.08512203,0.06239363,0.03888354,0.02363281,0.016116299,0.012563224,0.010570279,0.009611017,0.009175651,0.009106621,0.009062218,0.009174424,0.009286449,0.009401325,0.009615111,0.009772125,0.0100836875,0.01028696,0.010683521,0.011062718,0.011474545,0.0118567115,0.012252998,0.012550901,0.01280873,0.013148962,0.013469548,0.013961971,0.014390231,0.014921821,0.015328107,0.015865326,0.016285945,0.016847719,0.017212454,0.017562784,0.017789446,0.018075105,0.018220158,0.01855239,0.018856786,0.01933389,0.01983082,0.020406114,0.020554975,0.0203146,0.019370649,0.017395597,0.014548536,0.012334625,0.010622492,0.009549511,0.008931321,0.008693799,0.008608074,0.008537611,0.008549002,0.008507299,0.008525075,0.008506314,0.008506689,0.008520966,0.008525767,0.008517511,0.008500259,0.008508887,0.008481631,0.008491006,0.008512908,0.008548728,0.008611069,0.008679245,0.008814476,0.0089964885,0.0093389,0.009676997,0.01012891,0.010660562,0.011209447,0.011854833,0.012459661,0.01296711,0.013649163,0.0142031945,0.014725087,0.015087412,0.014820485,0.014463324,0.013787026,0.013033694,0.01221431,0.011336577,0.010691267,0.010143049,0.009699434,0.009319077,0.009049421,0.008904945,0.008718743,0.008549948,0.00850792,0.008416492
57,0.44953454,0.45531687,0.46235776,0.4726497,0.48222566,0.4925424,0.5036908,0.5140119,0.5224535,0.52701986,0.53362685,0.53831875,0.5406345,0.5476003,0.5546612,0.55926514,0.56397605,0.56856906,0.57039684,0.5746561,0.5785636,0.5829446,0.5895584,0.59408957,0.5986775,0.6045135,0.61008525,0.62123257,0.63730705,0.6640166,0.6866669,0.70094144,0.7067512,0.71041435,0.71469235,0.7134916,0.7094268,0.70814335,0.70300776,0.7079665,0.7199101,0.7249306,0.722049,0.7177202,0.7109848,0.7071775,0.7011352,0.69541717,0.6895224,0.68409353,0.67862916,0.67613244,0.67604643,0.67500633,0.6706705,0.6635691,0.65269524,0.63950044,0.6222955,0.60580766,0.5957399,0.5902931,0.5849624,0.5754672,0.56238186,0.5445252,0.51299095,0.48483336,0.46512705,0.4479941,0.43098825,0.41014466,0.3934767,0.38773078,0.3896144,0.39824843,0.4145867,0.43038523,0.44054615,0.44386244,0.44495302,0.4434544,0.4381377,0.42590946,0.40267822,0.37782702,0.34638768,0.31423748,0.28695297,0.26313955,0.24285962,0.21856266,0.19542997,0.18176092,0.1729021,0.1666566,0.16372581,0.16229923,0.16256465,0.16385208,0.16440272,0.16409451,0.16253138,0.15990323,0.15652575,0.15124972,0.14652464,0.1415808,0.13356651,0.12047861,0.104749165,0.07810337,0.05004215,0.03125182,0.021683613,0.016926263,0.0141936345,0.01280901,0.012119781,0.0120433755,0.011928348,0.012116736,0.012272353,0.012413977,0.012772829,0.012925009,0.013444469,0.013645426,0.014248787,0.014750391,0.015346002,0.015873421,0.0164241,0.01684166,0.017155569,0.017665,0.01806096,0.018800972,0.019344674,0.020136451,0.020629475,0.021424215,0.021947931,0.022784678,0.02324247,0.023818776,0.024096372,0.024564257,0.024721168,0.025234587,0.025585733,0.026289335,0.02691071,0.027730945,0.02789145,0.027658815,0.026414957,0.023886349,0.02010958,0.017097395,0.014733692,0.013179803,0.012263136,0.011877606,0.011743183,0.011606776,0.011647687,0.0115627,0.011617375,0.011588353,0.01159935,0.011644458,0.0116702225,0.011663239,0.0116350865,0.011668021,0.011616699,0.011643955,0.011700153,0.011779921,0.011904218,0.012021432,0.012260829,0.012540493,0.013112756,0.013598466,0.014259748,0.015049534,0.015807847,0.01675735,0.017604575,0.01827399,0.019258374,0.0199797,0.020718437,0.021247696,0.02081231,0.0203647,0.01947856,0.018491058,0.017396268,0.016127823,0.015272559,0.014533617,0.01390802,0.013352411,0.012962381,0.012806061,0.012513326,0.012233899,0.01223249,0.012110612
58,0.38906538,0.390829,0.39434952,0.40428376,0.4115652,0.41931778,0.42724317,0.432211,0.43531343,0.4369631,0.43938714,0.44112766,0.4420515,0.44461283,0.44718826,0.4489199,0.4506837,0.45238042,0.45314696,0.45471227,0.4561863,0.45777857,0.460014,0.4616016,0.4632335,0.46513084,0.4670503,0.4775019,0.5022692,0.54746896,0.5925528,0.620554,0.63496256,0.6448405,0.654814,0.65280294,0.6450449,0.6402726,0.62672436,0.6391856,0.6766562,0.69763815,0.6947156,0.6898214,0.68246573,0.67775995,0.67222226,0.66636187,0.6604063,0.6550214,0.6499901,0.64750427,0.6473079,0.6462707,0.64180315,0.634646,0.6239006,0.610975,0.59388787,0.5775678,0.5676582,0.56217766,0.55632555,0.54633445,0.5319687,0.5128252,0.4792248,0.4508462,0.4318364,0.41584873,0.4000021,0.38063377,0.3653717,0.36044312,0.3627873,0.37167805,0.38753983,0.40294093,0.4128976,0.41619444,0.41703582,0.4147899,0.409016,0.3966389,0.37277418,0.3458032,0.31428242,0.28404823,0.2587246,0.23652066,0.2177058,0.19534978,0.1742339,0.16171144,0.15367219,0.1480448,0.14536133,0.14406256,0.14425899,0.14537507,0.14564587,0.14509723,0.14329764,0.14046074,0.13684034,0.13163315,0.12704822,0.122393966,0.114797205,0.102692455,0.08873433,0.065597594,0.041523684,0.02565783,0.017744828,0.013950416,0.011817393,0.010784945,0.010304256,0.0102483705,0.010190536,0.01032838,0.0104577,0.010587004,0.01084711,0.011011155,0.0113868965,0.011595033,0.012054136,0.012465092,0.012933493,0.0133583965,0.013798184,0.01413453,0.014410847,0.014798494,0.015138428,0.015695693,0.0161486,0.016743325,0.017163152,0.017759493,0.018192597,0.018809123,0.019178068,0.019565457,0.019777503,0.02008627,0.020212349,0.02057933,0.020888446,0.021416757,0.021939114,0.022568436,0.022708694,0.02245901,0.021411812,0.019277683,0.016195122,0.013805075,0.011965256,0.01080267,0.010140285,0.009877763,0.009787554,0.0097012,0.009722322,0.009668706,0.009696305,0.009673633,0.009677074,0.009700158,0.009710105,0.00970201,0.009680983,0.009695287,0.009660148,0.009674134,0.00970378,0.0097493185,0.009826349,0.009899793,0.010056574,0.010252888,0.010644464,0.011005483,0.011497054,0.012081848,0.012669287,0.013381209,0.014034382,0.014570651,0.015317242,0.01590138,0.016468707,0.01686499,0.016552748,0.016176943,0.01545505,0.014653073,0.013776349,0.012810362,0.012125792,0.011539761,0.011060552,0.010640947,0.010345885,0.010204969,0.009992947,0.009795064,0.009767606,0.009668456
59,0.6310312,0.6345749,0.6396567,0.650688,0.6591587,0.6681284,0.6771438,0.68344444,0.68782586,0.6902875,0.69366014,0.6960875,0.6974999,0.7008236,0.70401657,0.7060529,0.7080082,0.7098212,0.71034473,0.71181905,0.71297973,0.7141335,0.7160996,0.7171511,0.7180763,0.71926296,0.72026813,0.7280174,0.74550825,0.7755462,0.80149776,0.81632686,0.8211062,0.82303256,0.825244,0.8213589,0.8142465,0.80890137,0.79958636,0.8030566,0.8160677,0.8193575,0.81163055,0.80351925,0.7926175,0.7842718,0.7755011,0.76591176,0.7563217,0.7477063,0.7399337,0.7353993,0.73409295,0.73209053,0.72620946,0.71624124,0.70172817,0.6848155,0.66288054,0.642338,0.62992966,0.62289506,0.6153452,0.6034775,0.5867735,0.5653193,0.5276844,0.4952882,0.47304472,0.4542386,0.43544954,0.412834,0.3951481,0.38906616,0.39114842,0.4005668,0.41752586,0.4342236,0.44509017,0.44884533,0.44993955,0.44742352,0.4410022,0.42754984,0.40244707,0.37478378,0.34120387,0.30794245,0.28010842,0.25566944,0.23507912,0.21062583,0.18763484,0.17388104,0.1651074,0.15897803,0.15595327,0.15447925,0.15469755,0.15603118,0.1563678,0.15595089,0.1543,0.15156503,0.14795977,0.14261238,0.13781068,0.13296305,0.12486787,0.111906886,0.09667578,0.07095267,0.044204127,0.026403572,0.017351277,0.012981759,0.010422758,0.009133513,0.008549084,0.008395145,0.008361422,0.008486821,0.008633891,0.008790722,0.00902379,0.009266588,0.009606459,0.009923377,0.010395964,0.010914304,0.011412632,0.0118949525,0.012392951,0.0127512105,0.013094495,0.013492925,0.013922873,0.01449894,0.015066401,0.015695127,0.016245993,0.01688176,0.017444853,0.018113347,0.018603992,0.019003924,0.01933149,0.019661734,0.01988227,0.020256024,0.020656506,0.021198263,0.021819046,0.022482527,0.022685926,0.022370035,0.021263069,0.01885248,0.015361596,0.012595837,0.010408529,0.009008866,0.008135852,0.0078021726,0.0076625803,0.0075862524,0.0075782365,0.007544185,0.007550426,0.007535547,0.007532651,0.0075378567,0.0075391736,0.0075325537,0.007522528,0.0075301724,0.0075178854,0.00753249,0.00756238,0.0076114307,0.0076940698,0.007816347,0.0080019925,0.008281849,0.008717626,0.009201514,0.009804677,0.010481085,0.011203402,0.011989118,0.012746978,0.013398872,0.014214019,0.014912749,0.015530928,0.015953068,0.015677607,0.01522671,0.014394812,0.013456898,0.012437018,0.011388236,0.01055167,0.00984183,0.009270659,0.008795256,0.0084515065,0.008227414,0.0080089085,0.007826045,0.007731128,0.007616054
60,0.508922,0.5086945,0.51021856,0.51844686,0.52353656,0.5289016,0.5340064,0.5359484,0.5365782,0.5372621,0.5380031,0.53882205,0.53973025,0.5405832,0.5414072,0.5422498,0.54305017,0.5438239,0.544558,0.545268,0.54591155,0.54643327,0.54690254,0.5473674,0.5477883,0.54806334,0.5483485,0.5556647,0.5751913,0.6090024,0.64056844,0.6590141,0.6676084,0.6730063,0.67828375,0.6762859,0.67060715,0.6662476,0.6566558,0.6636109,0.6851543,0.6949575,0.69012076,0.6847261,0.6771207,0.6711975,0.6655632,0.6588857,0.652136,0.6460888,0.64085084,0.63793015,0.63747865,0.636527,0.63233715,0.624806,0.6135697,0.6002468,0.58250135,0.56569755,0.55563515,0.55000126,0.5436379,0.53350085,0.5187166,0.49963343,0.46579778,0.43711907,0.4176428,0.4013397,0.38495815,0.36521742,0.34986296,0.34480497,0.34705907,0.35595343,0.3713654,0.3865287,0.3964939,0.40001294,0.40102398,0.39844215,0.3924847,0.38016266,0.35685113,0.33058375,0.29977414,0.2697861,0.24481513,0.22279641,0.20431754,0.18245853,0.16203617,0.14981014,0.14205511,0.13667539,0.13399288,0.1327001,0.13287345,0.13402486,0.13421044,0.13370396,0.13208495,0.12948516,0.12611693,0.12129954,0.11702168,0.11277647,0.10568683,0.09467201,0.082240194,0.059912693,0.036614805,0.02163662,0.014371747,0.011085512,0.009273351,0.008438474,0.008107873,0.008015219,0.008019969,0.00808777,0.008185404,0.008300078,0.008433527,0.008630887,0.0088301655,0.009083563,0.0093877,0.009753284,0.010094663,0.010435963,0.010787064,0.011044671,0.011309458,0.011578475,0.011904717,0.012289954,0.012711503,0.013134621,0.013551531,0.013982227,0.014400963,0.014849372,0.0152091645,0.015444666,0.015680086,0.01587597,0.016042933,0.016290445,0.016614184,0.016997628,0.017489905,0.017975556,0.018140828,0.017854964,0.016987149,0.015093388,0.012457227,0.010444467,0.008896438,0.007973994,0.007444595,0.007270198,0.0071973447,0.0071638627,0.007147422,0.007130754,0.007119859,0.0071067563,0.007095897,0.007084395,0.0070724506,0.007059888,0.007048282,0.0070391246,0.0070277764,0.007022777,0.007022366,0.007030751,0.0070532425,0.007104586,0.0071843197,0.007332986,0.007562705,0.007862656,0.008244814,0.008680457,0.009179439,0.009707724,0.010243457,0.010724548,0.011300217,0.011829333,0.012277205,0.012577871,0.012396881,0.012037884,0.011397566,0.010679715,0.00991441,0.009173382,0.008555314,0.008043381,0.0076444605,0.0073257876,0.007093251,0.006918967,0.0067788283,0.006666464,0.006573188,0.0064862864
61,0.53071654,0.53166616,0.5340302,0.541367,0.54651266,0.5519476,0.5573926,0.5606177,0.56261253,0.56391823,0.565631,0.56704634,0.56812894,0.5699755,0.5718177,0.5732666,0.5747173,0.5761204,0.57706344,0.5783963,0.5796261,0.58086264,0.5824033,0.58362,0.58481926,0.58607423,0.58734715,0.59422755,0.6102178,0.63733304,0.6621341,0.6767784,0.6837439,0.6882353,0.69274986,0.691581,0.68754995,0.68475175,0.6778651,0.6835487,0.70001686,0.70759046,0.7041083,0.6999146,0.6936713,0.68915224,0.68448985,0.6791021,0.6735312,0.668588,0.6641241,0.66170055,0.6615265,0.6607145,0.65695554,0.6503715,0.6403908,0.6284025,0.6122343,0.59673333,0.58734924,0.5821,0.57621723,0.566636,0.55246323,0.5339256,0.50062144,0.47220626,0.45308018,0.43705478,0.42098045,0.40125155,0.38570124,0.3806056,0.38300493,0.39205384,0.40793067,0.4233955,0.43336043,0.43681607,0.43779624,0.43537098,0.4292918,0.41684872,0.39287528,0.36491266,0.3320302,0.30081838,0.27460167,0.25129575,0.23144968,0.20773627,0.18526809,0.17171487,0.16306038,0.15700209,0.15400738,0.15254697,0.15274018,0.15406954,0.15426756,0.15367924,0.15175198,0.14861923,0.14446285,0.13858414,0.133335,0.12807491,0.119231775,0.10471938,0.087351374,0.06268369,0.038833484,0.022841917,0.0144075155,0.010160939,0.0074817045,0.005998943,0.005262226,0.004990193,0.0049466165,0.0050854534,0.005264192,0.00545464,0.0056989184,0.0060073314,0.0063578826,0.006760887,0.00727785,0.007887321,0.008420716,0.008946687,0.009485995,0.009856492,0.010234204,0.0106396,0.011114733,0.011702083,0.012324311,0.012965719,0.013575115,0.01422006,0.014836292,0.015509859,0.016042663,0.016429612,0.016787376,0.017097734,0.017335478,0.017679412,0.018094381,0.018601572,0.019224083,0.019851046,0.020055017,0.019706503,0.018583132,0.016117804,0.012535251,0.009656597,0.007373052,0.0058434494,0.004754782,0.0042820624,0.00404096,0.003931745,0.003889461,0.003860422,0.0038524629,0.0038439045,0.0038430584,0.0038472014,0.003852822,0.003859887,0.0038694302,0.0038882545,0.0039105117,0.0039526247,0.004016661,0.004109515,0.004253147,0.0044703204,0.0047423514,0.005146505,0.005674339,0.0062746857,0.006968379,0.0077019166,0.008484782,0.009281192,0.010052714,0.010721424,0.011505744,0.01219939,0.012779294,0.013162545,0.01292369,0.012472451,0.011657792,0.010729799,0.009716056,0.0086984,0.007831249,0.007083685,0.0064816647,0.005976721,0.0056062513,0.0053351913,0.005111038,0.0049362686,0.004805546,0.0046828506
