,mean_MAE,sza,grain_size,algae,lwc,bc,dust,indices,single_indices
070823_SNOWTEST1,0.005582018,50.000000596046455,798.6100141568946,15760.398828406422,0.08001171026093429,0.305782740359029,71400.05939041938,0,2520
070823_SNOWTEST2,0.0048652296,50.000000596046455,814.7315451987301,17694.095973704287,0.07853323546144426,364.36148409125445,33961.953927958304,1,541
070823_SNOWTEST3,0.0052135675,38.99999991059303,682.3440277986698,16166.004734384152,0.07597346215404903,151.08430953994463,69803.50613826442,2,1082
070823_SNOWTEST4,0.007533889,40.60000017285347,654.3662678932016,17088.827285130537,0.06772610938960538,2.1150526667346505,38585.33072571296,3,1803
070823_SNOWTEST5,0.0050590364,42.19999969005585,776.694031696241,15509.87968057214,0.06809686674591117,92.96562834737381,144956.15933265738,4,1084
070823_SNOWTEST6,0.0055647437,44.39999967813492,683.085897812584,38296.30382212813,0.0595328536451593,257.4478432717333,138207.79166789775,5,2165
070823_SNOWTEST7,0.0054812436,46.20000034570694,759.2198288743825,61526.715960608075,0.05951405590307272,245.7676189492277,80739.79842201559,6,726
070823_SNOWTEST8,0.0056740656,49.000000059604645,785.307147567674,51282.21433037197,0.053736365719921214,127.59825432314521,110200.4127761207,7,1987
070823_SNOWTEST9,0.007786493,55.39999961853028,1330.6047024055483,369.0584929269408,0.07057228222875975,521.9250103271909,4492.109566047756,8,2168
070923_SNOW10,0.0050354553,48.69999945163727,1209.4336098845492,14121.828283955096,0.06563197800851277,0.23308378986016468,63483.76250546426,9,1629
070923_SNOW1,0.005882885,38.200000151991844,853.9136365631467,33260.85931823475,0.0752820480006493,416.15587393322033,718.8800583185091,10,370
070923_SNOW2,0.0052680713,38.29999998211861,1154.4627491865112,16266.912808486468,0.06580472925512161,80.17066918764564,27916.952924881713,11,1991
070923_SNOW3,0.0064665065,38.50000001490116,1347.2689726334497,52.73345275200719,0.05765311604590591,235.94133796904882,368.289322675265,12,1272
070923_SNOW4,0.005510624,38.99999991059303,1101.1622419364792,29889.734497120488,0.06784858218272798,196.7818208455158,243.6313856457911,13,553
070923_SNOW5,0.0054517747,39.899999871850014,928.1420057010091,16986.98637457945,0.0712242585908973,0.37029233420798724,71026.24229588831,14,14
070923_SNOW6,0.005089747,41.199999898672104,720.6916036795197,43223.16930229043,0.08159833947134601,549.8629821518637,24565.825950396254,15,555
070923_SNOW7,0.0059950626,42.90000036358833,740.1251959837174,26781.914224682256,0.07917255375037723,135.50676832613962,66332.46213284363,16,3256
070923_SNOW8,0.00606495,44.49999988079071,856.1443091391493,8455.374069485717,0.08430750950993614,139.52978776466273,37328.76116012348,17,2897
070923_SNOW9,0.0053302576,46.20000034570694,933.0565955093834,26154.934392015868,0.08176187134926013,347.3116837876217,49213.809932552576,18,1278
071123_SNOW10,0.0051763784,40.20000010728836,763.2604812335888,29698.346472827765,0.06300727007885001,115.39739461065842,40136.48345889305,19,199
071123_SNOW1,0.0053997366,44.6000000834465,916.8595167971814,27193.39568847143,0.05211139252194246,136.6741035487792,38905.42457388034,20,740
071123_SNOW2,0.0056849723,42.999999821186066,809.562354848515,33557.127289881675,0.05340424811338361,287.65514824521125,135.56505647493125,21,2001
071123_SNOW3,0.005502863,40.70000000298023,762.1039497907249,38404.46080810236,0.05988063209293294,231.90908197768704,80.73960189453618,22,922
071123_SNOW4,0.0055867415,40.000000074505806,759.7983545972477,51357.07506459109,0.05827460528279867,222.2572829796525,346.3844968081833,23,3443
071123_SNOW5,0.0054421662,39.30000014603138,658.4590910888514,26901.063420475155,0.05817394068760917,60.655611875320716,38751.7565959288,24,924
071123_SNOW6,0.004874712,38.90000008046627,753.672414021837,25796.69463317252,0.06372112121969285,179.17393682245674,20283.3750417972,25,2905
071123_SNOW7,0.0052600247,38.599999845027924,777.4666103156366,5270.739248111054,0.06176370267925452,0.25880876560283633,76868.66058091738,26,1106
071123_SNOW8,0.0052662487,38.79999987781048,803.6359190165191,8389.91674135548,0.07272380812238134,0.47552669962018335,104938.66148876821,27,2367
071123_SNOW9,0.0053120023,38.99999991059303,756.4486295948404,49968.56957211008,0.06957843754974652,418.52057714210554,37842.44267090914,28,3448
071323_SNOW10,0.004733647,38.700000047683716,676.9058698477995,28396.804481647203,0.0786035718828511,318.6592320974073,49836.668423173665,29,3449
071323_SNOW11,0.005821379,38.90000008046627,557.9338446096343,28636.846696132478,0.06657290833464587,0.750898105331253,65661.2819544539,30,1470
071323_SNOW12,0.0049801534,38.99999991059303,640.0786714386186,16310.966083373745,0.06786677995757363,87.16829758877569,56861.664923187665,31,2191
071323_SNOW13,0.0050141285,39.500000178813934,664.403720815013,15755.274600448914,0.07191423735589908,113.88563738780702,25272.003480998443,32,2012
071323_SNOW1,0.0056614703,40.799999833106995,803.0669960244765,27678.73887738633,0.061871302209445866,123.2011947501599,49905.854559490865,33,2913
071323_SNOW2,0.005622989,40.400000140070915,799.127504733751,25617.38782287398,0.06057540018427872,37.76396893233796,53591.707641772955,34,1654
071323_SNOW3,0.006525463,40.000000074505806,789.9210114901983,17613.25209944297,0.06663051970640571,3.9700638589825736,12125.930471588363,35,2015
071323_SNOW4,0.006258709,39.69999983906746,692.4680604338259,18650.516858930805,0.06215361202363489,1.6702322691360743,12437.60366289343,36,756
071323_SNOW5,0.0058770287,39.500000178813934,671.0829918051511,15522.097548679565,0.066747061353069,1.937501828684399,17271.780530330667,37,937
071323_SNOW6,0.005080087,39.19999994337559,619.8865134846238,18114.198932399002,0.07215904080811361,72.43899906278418,105553.82119327963,38,1478
071323_SNOW7,0.0051477314,39.100000113248825,541.6514773005047,19910.162501106577,0.08309198462472343,126.39090425627053,78539.18243499855,39,39
071323_SNOW8,0.005292248,38.90000008046627,594.75853757483,17995.674576235833,0.07940696998537021,47.390535067425596,70787.12688011523,40,1660
071323_SNOW9,0.0047215912,38.79999987781048,684.7944160256403,15621.08425673403,0.07893579951848748,243.63351747981577,33628.037358475965,41,581
071423_SNOW10,0.006502134,41.8000003695488,845.5032606970173,63608.51900966369,0.07228612275780749,974.2283916714798,254.1757688886911,42,42
071423_SNOW11,0.005906357,42.100000232458115,743.045093053483,20733.96484844379,0.07447854277071186,435.21017673716057,36497.37623544296,43,763
071423_SNOW12,0.0063600433,42.29999989271164,710.760990458843,44072.00359887529,0.07144702123985104,867.2836740770232,50575.136156946246,44,764
071423_SNOW13,0.0056554032,42.80000016093254,670.493757758983,81571.91639286366,0.0693533208842111,661.7801427923227,84872.32059112373,45,3465
071423_SNOW14,0.0055400543,43.69999974966049,798.0147851312855,1817.289793761053,0.07140541008273975,531.3138834313769,743.4390174367186,46,1666
071423_SNOW15,0.004687351,43.69999974966049,638.0159210212133,34833.85637485268,0.06959657596366388,106.46361544648771,238342.44422199798,47,2747
071423_SNOW16,0.0047412855,44.20000001788139,655.7858128989027,8632.25977204899,0.07265346001304927,375.95786979300885,221226.85562479318,48,768
071423_SNOW17,0.0053490903,45.19999980926514,686.559695791878,7058.125055126367,0.07272710492550549,446.276435466488,206889.0265319858,49,2389
071423_SNOW18,0.0047962214,46.20000034570694,617.8526794727592,7169.939456530511,0.07227721173570179,207.07253895495705,190225.8883731901,50,1850
071423_SNOW19,0.0044150297,46.800000071525574,949.3255330318152,6188.918290000712,0.06745238811000617,379.60490428303973,190980.083102295,51,2931
071423_SNOW1,0.004676391,38.90000008046627,664.8594754509206,47639.36146701698,0.07261213876294025,665.1818539065708,316199.01307128236,52,3292
071423_SNOW20,0.005552062,48.099999725818634,668.0618652141144,13206.924282558784,0.06949152113875062,1.2510235211217007,347783.89685533894,53,1493
