,mean_MAE,sza,grain_size,algae,lwc,bc,dust,indices,single_indices
071423_SNOW22,0.0058984105,50.399999916553504,953.2482011489673,7278.771594988012,0.07257032474626006,280.7823177488868,103293.12818579134,54,774
071423_SNOW23,0.0044716783,51.79999977350236,1112.9172866737022,83757.56788237377,0.085821588553312,709.1110501346299,121474.24119285448,55,415
071423_SNOW24,0.005003542,52.39999949932099,1072.4946646888463,121903.04845669254,0.07126090012500538,617.2039951704768,358367.6522494918,56,3476
071423_SNOW25,0.0067036413,53.400000035762794,931.4870835471056,32638.277499599,0.06600742277335007,2.252691036864662,955928.455660561,57,3297
071423_SNOW26,0.0049238377,53.79999935626984,1057.4046857051198,98930.86832457499,0.07696982948141363,612.0629656377547,487338.8736660719,58,2578
071423_SNOW27,0.0053638793,54.90000009536744,960.9235669595404,30356.59257275108,0.06926100920932898,52.653121874225235,229658.50118974462,59,3299
071423_SNOW28,0.004953138,58.199999332427986,1226.5616375042234,56648.3256065214,0.0748582450330007,1113.3914774556747,353.2931492688912,60,1500
071423_SNOW2,0.005455298,38.90000008046627,660.5040375873928,41879.500147542494,0.0761852294981573,901.5920086680619,150081.92050418878,61,2761
071423_SNOW3,0.005447557,39.19999994337559,663.3291483794833,39586.00489401713,0.07286937332370524,376.56380216779405,160333.87092464545,62,242
071423_SNOW4,0.0050461423,39.500000178813934,668.0639117286386,57381.53767378658,0.07469727069359604,239.90374270188465,178362.2205861682,63,3483
071423_SNOW5,0.005039816,39.80000004172325,733.0324293835868,19084.87577909003,0.08015487188875882,231.8924220259934,95249.58080611589,64,2044
071423_SNOW6,0.005089451,40.000000074505806,513.6389246463598,29511.348455050906,0.06999616417641912,0.573016742135835,233486.14426489937,65,2945
071423_SNOW7,0.0056022424,40.400000140070915,627.767929562093,26029.975930743698,0.07240207186797602,435.2040602084517,124508.61233986577,66,786
071423_SNOW8,0.0058108806,40.99999986588955,643.2936844688128,8906.504909833695,0.06945022153873538,532.0921536705973,49616.017776757006,67,1507
071423_SNOW9,0.0050766743,41.40000030398369,557.4011958054809,72967.89180369786,0.07119248514152207,155.9069324285986,256957.1236598943,68,1508
072023_SNOW1,0.0069923233,40.400000140070915,595.8264842025018,21090.41117353667,0.06872318166075918,2.209247439812064,100654.84287748349,69,3489
072123_SNOW11,0.006220361,39.899999871850014,722.2636426318284,37190.62293382149,0.06597017242304745,1.610012441567366,108137.75690096985,70,250
072123_SNOW12,0.007975902,39.899999871850014,973.9762159503117,38796.25822373438,0.05950352242893338,3.273783076301921,121476.1936323661,71,2591
072123_SNOW13,0.0058419956,40.400000140070915,1101.3055310018572,35079.88548622517,0.061988627386729916,38.65978914516231,349027.0652329769,72,72
072123_SNOW14,0.004857086,41.199999898672104,639.5709874494731,18142.989856784567,0.07618911585434968,0.08781077137675125,173733.7274506803,73,253
072123_SNOW15,0.005251678,41.40000030398369,665.1666583621253,37868.74532761724,0.08146448149567402,13.867452451970014,154859.1708925088,74,3494
072123_SNOW17,0.0047384165,42.100000232458115,681.8913327746009,30216.14470252224,0.07158005669399695,90.7250697041353,201412.98185807615,75,1155
072123_SNOW2,0.007004485,44.39999967813492,655.1273911883557,55968.95743460077,0.0669177397522641,1.790293923137905,181771.09710956796,76,1876
072123_SNOW3,0.0048653595,43.60000029206276,705.6062984756844,37361.78090982505,0.06826063698101473,184.85918535920408,130710.06832196025,77,3497
072123_SNOW4,0.0055697393,42.90000036358833,721.0687060666356,22522.917749125932,0.07092544952040132,0.9409761893244218,66155.7017287553,78,1698
072123_SNOW5,0.007747889,42.599999755620956,694.4314308556258,18324.992459123256,0.06251472075773189,2.593144565946488,40086.5499860921,79,3319
072123_SNOW6,0.005494956,41.89999982714653,769.2924067733317,46441.54555901504,0.06865595583181071,8.050383550935244,114631.92294841998,80,800
072123_SNOW7,0.0052673346,41.49999976158142,774.0633157380651,33072.97653881672,0.06687904935047492,0.601132244250858,155493.9621401807,81,2061
072123_SNOW8,0.0068563973,41.199999898672104,940.5019396136366,35715.35199597711,0.05977568563210823,2.035166286968265,153793.65242352863,82,1702
072123_SNOW9,0.0050799786,40.799999833106995,1032.3809331388827,24197.923539242205,0.05712590903048495,0.7165463652017713,410868.33467980433,83,2063
072323_SNOW10,0.0053145764,56.09999954700471,1104.0265410836632,16.69288109956605,0.0802820653952727,591.4239577385611,0.6094808999130923,84,1884
072323_SNOW11,0.005175109,57.49999940395356,1252.9612955395319,4960.423453041584,0.06858942796173483,509.24403518741,52583.07298091376,85,1705
072323_SNOW12,0.0046778563,58.49999994039536,1039.134003395098,8179.761501978593,0.06682252692678285,529.7981362663888,116814.02396230525,86,1346
072323_SNOW12_TESTADDALGAE,0.004294573,58.49999994039536,1016.8695210691185,10789.05325329743,0.07124849500577406,162.04933313701122,272049.79198957875,87,1887
072323_SNOW1,0.005139934,45.80000028014183,923.7847711474168,20763.992200054363,0.0899788668984672,566.29677092592,238.11128859787237,88,1528
072323_SNOW2,0.0056424825,46.29999980330467,893.4934119753357,45367.25181972377,0.09549596200092911,426.7425728577197,71816.27487809223,89,1349
072323_SNOW3,0.0051948996,47.09999993443489,890.0562555571133,39606.06750074109,0.09690322454561269,599.3606658699507,994.5488808621072,90,630
072323_SNOW4,0.0061518345,47.60000020265579,981.7228797764731,32773.86844927468,0.09184461416023977,834.909990777289,1583.1456990193124,91,2611
072323_SNOW5,0.004691165,48.79999965429306,1012.2868489916304,23896.755014189675,0.09787367499542851,566.6401085418466,346.655623570822,92,632
072323_SNOW6,0.006755417,50.70000052452088,928.99766468849,14669.796415251887,0.08212280746543417,591.8585698774534,1763.525617546601,93,273
072323_SNOW7,0.0057337563,52.39999949932099,1195.5518247217599,12671.254582928437,0.0708059533400127,539.5030839041009,1813.9560805991298,94,1354
