,mean_MAE,sza,grain_size,algae,lwc,bc,dust,indices,single_indices
072123_SNOW8,0.0068569276,41.199999898672104,940.4956556722834,35716.10436025612,0.05977605212162888,2.0790459147697655,153756.65514623595,82,82
072123_SNOW9,0.005080114,40.799999833106995,1032.3775393201686,24198.254347573384,0.05712602052835768,0.7354254647597475,410851.505882914,83,83
072323_SNOW10,0.005342462,56.09999954700471,1104.1776441240972,24.795061047662873,0.08027879422909098,591.2092048747531,215.5203396573718,84,84
072323_SNOW11,0.00517512,57.49999940395356,1252.9610530244013,4960.357212874685,0.06858937794859511,509.2430392635118,52582.55301611118,85,85
072323_SNOW12,0.004677907,58.49999994039536,1039.135247445375,8180.081966614621,0.06682265147732083,529.8018590329017,116817.7774164757,86,86
072323_SNOW12_TESTADDALGAE,0.004294708,58.49999994039536,1016.8736752077979,10789.751954024972,0.07124880327513083,162.05925171462118,272058.1690681121,87,87
072323_SNOW1,0.0051399576,45.80000028014183,923.7850030199623,20764.020878468586,0.08997889028468409,566.2973202534126,236.93275994358237,88,88
072323_SNOW2,0.00564249,46.29999980330467,893.4932234619281,45367.25042016003,0.09549596641841293,426.74279336634504,71815.6166174974,89,89
072323_SNOW3,0.0051950812,47.09999993443489,890.0581950715598,39605.4663235484,0.09690308121426491,599.340328744769,1016.3505923820701,90,90
072323_SNOW4,0.0061533684,47.60000020265579,981.7431751373998,32768.1455215734,0.0918435732396272,834.718559428361,1779.3528943850088,91,91
072323_SNOW5,0.0046911733,48.79999965429306,1012.2859759303201,23896.72150164223,0.09787366414193191,566.6408096123572,343.13165864221816,92,92
072323_SNOW6,0.0067558903,50.70000052452088,929.0036166926765,14668.752927611158,0.0821224623595052,591.8184111587528,1805.9213685139282,93,93
072323_SNOW7,0.0057348674,52.39999949932099,1195.6623821890314,12689.277160857386,0.0708151401047416,539.7394877799686,1503.8677841080384,94,94
072323_SNOW8,0.0045757364,53.79999935626984,1088.8229672593811,13506.477253293742,0.08094296062917308,376.93075501929513,142197.5074179589,95,95
072323_SNOW9,0.0056984527,54.699999690055854,1709.9702634078083,9067.773249886168,0.05648965700190961,93.46262665314536,119646.97948293971,96,96
072823_SNOW10,0.0044294307,47.700000405311584,1112.809322535989,9792.435531398773,0.06620252428017606,361.49932484665067,108120.27743699397,97,97
072823_SNOW11,0.0049173147,48.600000739097595,945.9540508225821,6527.7821134885935,0.0672865233753806,338.4030432654561,158072.09478750863,98,98
