,mean_MAE,sza,grain_size,algae,lwc,bc,dust,indices,single_indices
072123_SNOW14,0.004857089,41.199999898672104,639.5709852335407,18142.99222519107,0.07618911509844885,0.0877214636534656,173733.6892303518,73,2773
072123_SNOW15,0.00525167,41.40000030398369,665.1668323603393,37868.775370319985,0.08146448879667406,13.867649674971123,154859.88092455943,74,3314
072123_SNOW17,0.0047384016,42.100000232458115,681.8914664555956,30216.15953192152,0.07158006119454434,90.72509747715024,201413.409396388,75,3135
072123_SNOW2,0.0070045935,44.39999967813492,655.1258973280596,55969.46070582564,0.06691777954960615,1.8119856804357877,181751.2867392434,76,3496
072123_SNOW3,0.0048653586,43.60000029206276,705.606092471991,37361.785718749205,0.06826063170064757,184.85962550750358,130709.18563698464,77,1157
072123_SNOW4,0.005569698,42.90000036358833,721.0689587727169,22522.857131786484,0.07092542639199989,0.93806948780681,66157.86974927805,78,978
072123_SNOW5,0.007747337,42.599999755620956,694.4310527771239,18322.749137908646,0.06251320166674848,2.634579285784314,40104.36413771982,79,2419
072123_SNOW6,0.005494959,41.89999982714653,769.2923967729926,46441.533037422676,0.06865594552767917,8.049904015089387,114632.13047658309,80,1520
072123_SNOW7,0.005267325,41.49999976158142,774.0635791442836,33072.95713573049,0.06687903766951238,0.6002477339027192,155495.16488687825,81,1881
072123_SNOW8,0.006856331,41.199999898672104,940.502763934706,35715.22611749247,0.05977563263293672,2.0295403623303674,153798.40609458275,82,1882
072123_SNOW9,0.005079959,40.799999833106995,1032.3812185962897,24197.994692923767,0.05712591187607148,0.7162782330623577,410869.30933369265,83,2243
072323_SNOW10,0.0053102076,56.09999954700471,1103.8878024889104,16.528219180610115,0.08028536482352663,591.5840185709422,0.3085611707413565,84,264
072323_SNOW11,0.005175109,57.49999940395356,1252.961163295173,4960.375111920395,0.06858939889947256,509.24328967672125,52582.66648350475,85,625
072323_SNOW12,0.004677851,58.49999994039536,1039.1337149873004,8179.771417627923,0.06682252239214051,529.7981978032508,116813.84716280883,86,1346
072323_SNOW12_TESTADDALGAE,0.004294573,58.49999994039536,1016.8698557978734,10789.049508550386,0.07124849835986598,162.04939875088468,272049.8032237675,87,1887
072323_SNOW1,0.0051399576,45.80000028014183,923.7850030199623,20764.020878468586,0.08997889028468409,566.2973202534126,236.93275994358237,88,88
072323_SNOW2,0.0056424527,46.29999980330467,893.4952271198038,45366.614307718344,0.09549576912989705,426.72105566666204,71836.72539376415,89,2789
072323_SNOW3,0.005194919,47.09999993443489,890.056734925219,39605.99127681534,0.09690319955061816,599.3577095258644,997.2154058753083,90,2070
072323_SNOW4,0.006150266,47.60000020265579,981.7026562518632,32779.72998697747,0.09184563852981432,835.1055952345251,1382.8423006527405,91,1351
072323_SNOW5,0.0046911733,48.79999965429306,1012.2859759303201,23896.72150164223,0.09787366414193191,566.6408096123572,343.13165864221816,92,92
072323_SNOW6,0.006755237,50.70000052452088,928.996174628529,14670.254396619011,0.08212297338198965,591.8736846216653,1748.8262451490596,93,1173
072323_SNOW7,0.0057343435,52.39999949932099,1195.6397421835889,12689.914029812258,0.07081470890335405,539.7562828188734,1542.034257561316,94,274
072323_SNOW8,0.004575716,53.79999935626984,1088.8227993180026,13506.457685935473,0.08094294904572429,376.93042465753933,142197.32617959712,95,2075
072323_SNOW9,0.0056971633,54.699999690055854,1709.9649097096312,9066.308191061564,0.0564887258307975,93.44171385699111,119629.65268134861,96,1536
072823_SNOW10,0.0044293534,47.700000405311584,1112.8085614276654,9792.285603406455,0.06620245258634283,361.497592454768,108118.3657488256,97,1177
072823_SNOW11,0.0049173115,48.600000739097595,945.9540821410402,6527.779030412134,0.0672865155414071,338.40286466446827,158072.10427657867,98,1718
072823_SNOW12,0.005076387,49.49999958276749,1993.234317113459,9062.841264562518,0.0520395699739885,330.1105357921882,84349.27611966831,99,99
072823_SNOW13,0.005423371,50.29999971389771,1224.9355051400196,43.00449088432837,0.06839359818991057,338.49153453080424,136977.05850451707,100,1180
072823_SNOW14,0.0046258797,51.20000004768372,1367.9483061204155,8337.73995676425,0.07229855703689875,230.29682869931045,97343.50139636644,101,1001
072823_SNOW15,0.0041665975,52.100000381469734,1078.0514831035189,8275.718233930913,0.06962518207014862,957.06628511695,85158.42950396298,102,2982
072823_SNOW16,0.005760898,53.000000715255744,1411.279608306488,4529.090566454779,0.058656752088714445,576.087392287897,6.726623472008726,103,2623
072823_SNOW17,0.005625191,53.79999935626984,1070.9989606060622,98.91153969767008,0.07454736583319192,816.2583444225381,20847.45264378018,104,464
072823_SNOW18,0.00456285,54.59999948740006,954.3678582574698,4854.970317972825,0.06710793542421728,385.2093131673625,133802.06060995936,105,645
072823_SNOW19,0.004971933,55.80000042915345,1265.3750427442142,8699.833139546574,0.06659270489520352,376.27720737081256,125369.05610453778,106,2086
072823_SNOW1,0.0054128743,41.59999996423721,638.5476586358035,9469.739819731016,0.06173298034353204,7.3778197089301045,145393.79312850692,107,287
072823_SNOW20,0.0050989133,58.199999332427986,1053.581730725776,7279.326027754981,0.06361487141631664,653.3290560956034,25924.611327069888,108,1728
072823_SNOW21,0.004968709,59.69999939203263,1150.2197313183606,20.124889042197417,0.061639513944100874,731.7788846980038,40061.92840272975,109,649
072823_SNOW2,0.005221907,41.59999996423721,662.6911872956235,17905.137058473014,0.06343486424371063,117.94811830592806,145195.36763385835,110,3170
072823_SNOW3,0.005375615,41.59999996423721,668.366350442628,21218.16596204316,0.06310540660715892,170.71131333584717,100602.46101759185,111,1551
072823_SNOW4,0.005703102,41.700000166893005,673.1534523477546,18978.012385074657,0.0635729581646731,234.61127380996484,79124.14062112595,112,1912
072823_SNOW5,0.0051569585,41.8000003695488,600.7504669307416,12104.377136597437,0.05949261275158909,76.41462666612502,142743.59411169201,113,653
072823_SNOW6,0.005334751,42.00000002980232,660.9632706973313,11608.128051859065,0.05875592429829478,0.2536458097701252,195805.10461750862,114,3534
072823_SNOW7,0.0055476744,44.39999967813492,948.0329597318683,1063.425286771421,0.06655332145904154,160.47432256796387,106963.78351665293,115,1915
072823_SNOW8,0.0066440105,46.69999986886978,777.0193066960071,3675.707618129231,0.07444334073609468,573.9598591820508,120224.77961351386,116,476
072823_SNOW9,0.0052785887,47.20000013709068,729.2449830653469,8020.637319047338,0.07081339567346091,170.4084345653644,239742.20204359147,117,657
072923_SNOW1,0.0058092223,43.10000002384186,1177.4128136994211,1637.2799547013603,0.060529084292734535,0.7116172971359126,184663.24157101483,118,838
072923_SNOW2,0.0057077026,44.300000220537186,1290.8584802675925,1741.5638717906459,0.05832427091093718,0.6416470764242143,162222.03646325116,119,3359
072923_SNOW3,0.005739203,49.30000066757202,1389.990481691067,9899.011762832437,0.05098472584626461,490.4030759835628,136458.59587357417,120,1920
073123_SNOW10,0.00569464,61.1000007390976,1350.3540342705023,13767.10182876172,0.06125901819088567,609.1397927760239,64053.46911053991,121,841
073123_SNOW11,0.005725987,66.29999935626985,1957.520677272048,23736.159616135013,0.050846347080351045,530.3628989518724,256.97551494364865,122,3002
073123_SNOW12,0.009779765,68.70000123977663,1754.8669314482242,17485.48250059621,0.05422566805213548,3.823470773389406,34621.28722021387,123,3543
073123_SNOW1,0.0051156003,42.29999989271164,700.7690958091575,21571.82463275877,0.06721549331596227,97.81559352521955,185445.66214918852,124,3184
073123_SNOW2,0.005943866,43.900000154972076,655.2870498380712,22078.66183359033,0.0670680612042534,380.4606730756742,97734.98340782583,125,2465
073123_SNOW3,0.0046991985,45.19999980926514,677.6944265599512,16201.403578077528,0.07198906375506733,205.22540596116465,402720.02036486246,126,1746
073123_SNOW4,0.0057699205,47.5,695.176686394061,33601.53195001149,0.05622408156057859,164.22074911190626,178674.41903004472,127,847
073123_SNOW5,0.0058558583,48.5000005364418,700.3106533066889,23299.222879727637,0.05107936111289944,0.7736196070701153,218810.89871502796,128,668
073123_SNOW6,0.006001936,50.99999964237214,870.2432471267721,29297.86110695385,0.05346885365480071,1.056301186431358,141970.0767068028,129,2289
073123_SNOW7,0.005787098,52.39999949932099,952.2514189100066,26224.04869223746,0.050787113419431845,92.01499977092682,124149.01760858153,130,310
073123_SNOW8,0.005768112,57.2000002861023,1185.7999749993642,16270.730923765395,0.0630348069753428,297.35105262672346,86772.38487715821,131,3371
073123_SNOW9,0.0051825326,57.800000011920936,1031.50734552688,21251.643184777575,0.06063292326024862,185.6641312820581,170062.9460385187,132,132
080123_SNOW10,0.004915846,42.80000016093254,670.2398628707396,24594.402747568645,0.07174988378209715,127.43865610609191,181169.49442236352,133,2653
080123_SNOW11,0.005074738,42.999999821186066,837.7161457201208,26871.837620134258,0.07024747909185522,207.48188633612307,48976.37342199731,134,1214
080123_SNOW12,0.0046684174,43.20000022649765,812.8741123072194,18124.40078481723,0.07712680032642132,185.15807031330257,109069.681666128,135,855
080123_SNOW13,0.0085457675,43.50000008940697,1321.6050220019729,9727.024637330607,0.067110424672097,948.4511224877668,12416.08260136464,136,3556
080123_SNOW14,0.0050661284,44.00000035762787,862.1871045409127,27494.9310167756,0.0809459530312114,429.2752192433214,38868.39560914736,137,3197
080123_SNOW15,0.0049870396,44.49999988079071,881.325469005892,24898.41167770347,0.07969966773322408,398.29156835201997,32156.01474603565,138,1578
080123_SNOW16,0.00497394,47.39999979734421,908.0692355726808,21093.704870437225,0.07374442027248394,117.72429790831073,127397.50929044596,139,319
080123_SNOW17,0.0051457193,47.80000060796738,1022.7876271717429,22527.83174432643,0.08559242324904828,943.2516096369917,91805.6979028034,140,3020
080123_SNOW18,0.004502008,48.600000739097595,1008.80162793056,26309.561153572038,0.09682287332418177,864.3332463695979,88039.76867491342,141,3201
080123_SNOW19,0.005531803,49.10000026226044,1096.2021374527735,4437.61946103755,0.05990255591052256,50.488686538783966,144368.2912829578,142,502
080123_SNOW1,0.0055270107,43.50000008940697,812.0152364656834,40773.343389882706,0.06452952059832623,412.5743934227038,222657.21081365267,143,3563
080123_SNOW20,0.0052525084,49.900000393390656,1828.8368674872056,7418.840524014704,0.05581746627797347,46.840552582755414,547848.551255218,144,1404
080123_SNOW21,0.0046474896,50.60000032186509,1103.9858554932916,8807.070600410785,0.05297240311623116,1024.4629676689565,308778.84738025616,145,685
080123_SNOW22,0.006932529,52.599999904632575,1412.6951931551084,1389.9626620731162,0.07184439510646216,2043.4184115422684,3363.586464259008,146,686
080123_SNOW23,0.0043010535,53.99999976158143,1293.1301980237158,9932.358132040152,0.07764793452571662,1587.8583035655358,51661.39940467547,147,507
080123_SNOW2,0.008667093,43.20000022649765,859.2413529171932,28371.277242464912,0.06759586691183642,1357.7297517803895,183.20293726636925,148,1228
080123_SNOW3,0.005629606,42.999999821186066,872.9883666707794,14838.152979690374,0.06867777696455166,776.6283659186074,180197.32141883572,149,2129
080123_SNOW4,0.0065648067,42.80000016093254,938.4669890073022,34978.38403617506,0.06681380128042103,917.2314451956418,50614.642319544946,150,1590
080123_SNOW5,0.0057033338,42.69999995827675,912.7656915513677,27889.414602402892,0.06453173008296917,641.5742315771752,43242.980855737704,151,331
080123_SNOW6,0.0057183597,42.599999755620956,822.0102367408733,31754.06095225422,0.06416438066428906,449.8394812164998,66412.66142863691,152,1592
080123_SNOW7,0.006252472,42.500000298023224,673.0328151489917,20353.709794284867,0.0658643031326509,1.6468727695480265,160941.67702386118,153,2853
080123_SNOW8,0.0057997615,42.599999755620956,770.9162609866795,31817.14185224849,0.07023634353738221,633.7871936980032,89836.24024590012,154,2674
080123_SNOW9,0.005999198,42.599999755620956,762.574814993823,31761.05549874221,0.07281322979331555,592.0278670160601,65966.44792886007,155,335
080623_SNOW10,0.0056947,50.899999439716346,886.3875620068756,40126.02424359211,0.06365670908806141,0.22315581300933826,170548.2302686721,156,2496
080623_SNOW11,0.0055927425,51.89999997615815,935.5621318760642,32812.81404914701,0.05433867418157534,0.4259150054517771,227844.3807740075,157,1237
080623_SNOW12,0.0050790347,53.09999942779542,1134.0766831196968,24450.335248881882,0.05604118338455294,62.74016718717009,202802.3320703778,158,3218
080623_SNOW13,0.0072014127,53.70000064373017,966.3289877037797,40231.24845412748,0.057180889484841534,2.2193799103504173,91545.0863306528,159,699
080623_SNOW15,0.006764751,55.00000029802323,1210.970737892413,30183.44826994324,0.06012086555250888,1.3700063178359891,31243.74152167553,160,700
080623_SNOW16,0.007469246,55.80000042915345,1164.1217590615606,26007.434428912573,0.05999593631015427,3.251745881579821,19169.277630280492,161,3401
080623_SNOW17,0.005507574,56.99999988079072,1136.7969591953852,21238.689864342934,0.06045780758166405,0.4221720725017121,88230.14639756802,162,1062
080623_SNOW18,0.0052944957,58.00000041723252,1152.5834018470246,22825.07930224955,0.07108980645642135,109.24003521266292,25343.21302892194,163,1063
080623_SNOW19,0.0066039357,58.89999926090241,1151.6208141129757,17248.57992464952,0.06015534346216253,1.7020431046201887,145112.92025552152,164,524
080623_SNOW1,0.0068202172,45.100000351667404,990.6366566607414,2727.3287763837484,0.05143112595773397,3.3528702081133397,1037803.4629846162,165,3225
080623_SNOW20,0.0062899496,60.20000040531159,1138.3783938818867,25168.47268217497,0.06601014480190327,1.0827959105001643,80092.61542073889,166,526
080623_SNOW21,0.0058753965,61.30000114440919,1173.1159838767226,25961.112368793812,0.06298939764132509,0.10170336732751782,114591.70130685894,167,1607
080623_SNOW22,0.0051590297,62.00000107288361,1141.843273210707,30214.69443599905,0.06157671676159179,179.30411476227448,30744.198768536196,168,888
080623_SNOW23,0.0046746195,62.70000100135804,1831.7960524711866,6322.470390439942,0.0686990946192904,23.458318146069317,106055.19856558197,169,2869
080623_SNOW24,0.005085543,64.19999957084657,1930.8057564408207,41049.89378878203,0.0529838527249861,14.23604049291969,199831.46930517664,170,170
080623_SNOW25,0.0051776306,65.50000071525575,2225.207735304354,24353.474238381044,0.06708201286498527,326.6150520358797,585774.7706334009,171,531
080623_SNOW2,0.007479174,45.40000021457672,788.4595363859198,12366.278093484607,0.051514903105278884,2.758921990929363,233697.39306506643,172,172
080623_SNOW3,0.0073758485,46.20000034570694,862.1381652958665,11506.528297430727,0.05479745001822298,2.707641547661685,115726.92405890717,173,353
080623_SNOW4,0.0052512465,46.900000274181366,867.5886132633708,19669.88556714643,0.0581617605424683,0.5072439734153854,208578.33136626583,174,2334
080623_SNOW5,0.008651352,47.39999979734421,743.0972872747619,28474.321829856213,0.051604057492699744,3.7071265102780497,142919.9814615313,175,355
080623_SNOW6,0.006735068,47.99999952316284,884.580902232557,18404.325955571316,0.05710844643494565,1.7585148180711057,82678.89356368064,176,2516
080623_SNOW7,0.0073691965,48.89999985694885,890.2898088100183,34054.845414624106,0.05852721156356294,2.3524109562921893,68146.91355192095,177,2157
080623_SNOW8,0.006683769,49.399999380111694,838.7517297491656,36384.54156603596,0.057643141366163865,1.958679222328425,146241.83184434247,178,178
080623_SNOW9,0.0056246696,50.399999916553504,940.4632407400546,42563.65284117077,0.05969492030268735,6.358688375628871,177974.72136135784,179,1979
