,sza,grain_size,algae,lwc,bc,dust,maes
072823_SNOW12,49.49999958276749,2011.002888990956,8250.98580945801,0.0518165218998489,286.42412639126684,126544.87604060452,0.0050349
072823_SNOW13,50.29999971389771,1226.4545426698612,65.16442265353355,0.068361181167394,332.3067081561985,141379.88158558222,0.005591018
072823_SNOW14,51.20000004768372,1373.9679265810005,7745.5562250366975,0.0721272651508667,201.40913089682763,126237.5153591782,0.0046471125
072823_SNOW15,52.10000038146973,1080.3747979497132,7924.96729812841,0.0695562948408546,939.627031586618,102536.49718829965,0.0043377476
072823_SNOW16,53.000000715255744,1413.9345071718294,4269.551974636976,0.0585809555931445,563.9605253967815,12165.775848299603,0.005926412
072823_SNOW17,53.79999935626984,1069.9805196810469,122.90931398412512,0.0745754442327604,822.6337626483073,15653.595584629931,0.005887728
072823_SNOW18,54.59999948740006,957.0649670259704,4335.124917389856,0.0669950760721685,360.33406040947534,159080.6569479931,0.004631537
072823_SNOW19,55.80000042915345,1272.4485214386289,7941.663919077139,0.0663899607830609,338.2729354364615,163265.8219460966,0.005041874
072823_SNOW1,41.59999996423721,638.9377403632709,9299.251925665354,0.0617004713563362,0.0134437659046265,153436.62400721636,0.0055913366
072823_SNOW20,50.000000596046455,859.9130200239132,6142.405161517382,0.0638263973978486,625.068874184479,33357.694058443,0.0057688034
072823_SNOW21,50.000000596046455,899.0418586016744,66.31683023379327,0.0619965218762334,717.6656290977388,18845.614582762497,0.005629547
072823_SNOW2,41.59999996423721,662.9014204629856,17816.57413387173,0.0634130044704128,114.13092605088764,149133.40260785157,0.005379038
072823_SNOW3,41.59999996423721,668.7783272665847,21055.15801794684,0.0630734747600487,163.07999203424146,108443.29870217464,0.0055150837
072823_SNOW4,41.700000166893005,673.7974241702445,18729.94333205732,0.0635274195005749,222.72922653822943,91299.72979055128,0.00585168
072823_SNOW5,41.8000003695488,601.0323686506118,11957.923465140051,0.0594553780822676,70.35291553193986,149081.34265077324,0.005317181
072823_SNOW6,42.00000002980232,661.2740922802337,11653.430776151512,0.0587021031046855,0.1536998174786384,194143.7737228943,0.0054881223
072823_SNOW7,44.39999967813492,950.7027371388808,549.0628908355093,0.0664144613611252,135.8252824302044,132158.12152574793,0.0057098186
072823_SNOW8,46.69999986886978,778.3855276883859,3293.7726507736834,0.0743708884752523,555.4304078006691,139152.05542459775,0.0069367774
072823_SNOW9,47.20000013709068,729.285980359894,7998.879060919407,0.0707961389045591,170.0446246935073,240112.05299619425,0.005446488
072923_SNOW1,43.10000002384186,1178.6320606615093,1738.0626753899523,0.0603364593415104,0.6970913437584524,181775.67132775023,0.0058833216
072923_SNOW2,50.000000596046455,1462.9624034957487,2326.9225781028863,0.0580678117391872,0.8276720800014883,157768.737642059,0.0058020945
072923_SNOW3,50.000000596046455,1435.0478196426209,8092.718978617058,0.0506094150090739,390.6429887301994,235784.95054291456,0.0054024477
073123_SNOW10,50.000000596046455,1022.845760843116,10291.727798692233,0.06103139475775,500.5555850541276,148607.40861969604,0.0058523
073123_SNOW11,50.000000596046455,1271.5670154687396,19883.48325452864,0.0502150410245994,450.2675821018856,61564.31973656415,0.0057859733
073123_SNOW12,50.000000596046455,1066.799894654437,15377.732280969038,0.0523065071433429,3.037245936986193,20825.340626937897,0.008454012
073123_SNOW1,42.29999989271164,702.0924691322668,21083.320335799937,0.0671316524779917,75.3238885336408,208642.9958391456,0.0052262633
073123_SNOW2,43.90000015497208,655.2410945485358,22092.526652458128,0.0670676256101469,380.6857185292398,97307.2497272697,0.0061136824
073123_SNOW3,50.000000596046455,751.2687546085676,17373.197587375584,0.0713845472672642,231.72830558520377,383878.97988870094,0.0045667686
073123_SNOW4,50.000000596046455,734.7492471876461,34154.07087445836,0.0559624301254131,165.9621666098363,178988.25545535667,0.0058970186
073123_SNOW5,50.000000596046455,725.2400535888489,23668.038304001344,0.0508623815729526,0.3487723735003962,213969.9221436126,0.00590127
073123_SNOW6,50.000000596046455,851.8077302214562,29161.85730894259,0.0533585555314116,0.5312853677926166,136121.82383628463,0.005905696
073123_SNOW7,50.000000596046455,901.807974690208,25339.534374203144,0.050820963223978,73.926762706081,143461.0521337283,0.0059134965
073123_SNOW8,50.000000596046455,994.4402388906802,14352.760735732249,0.0630040675087613,255.8253184402072,122094.44597318118,0.0062785884
073123_SNOW9,50.000000596046455,847.6671588847321,19443.203960908515,0.0609325480991031,170.5754675079949,179716.51328795927,0.005504893
080123_SNOW10,42.80000016093254,670.1736371074446,24607.958979571467,0.07174297613483,128.85342032349288,179724.86458385477,0.0050756503
080123_SNOW11,50.000000596046455,972.9754613133111,27826.663680209465,0.0696141603982907,189.16065337864617,69238.64549600516,0.0050185793
080123_SNOW12,50.000000596046455,940.7931131688582,18799.89004176525,0.0766360613920509,165.30273080748586,131783.5447738336,0.004653944
080123_SNOW13,43.50000008940697,1339.213755755179,8125.415532199806,0.0666496489131616,861.831734906481,97468.9043857588,0.008828853
080123_SNOW14,44.00000035762787,864.1742130116111,27003.32084054042,0.0808484496795178,406.7907787780057,61908.21876832476,0.005178197
080123_SNOW15,50.000000596046455,993.8397420116876,25512.43409743877,0.0793086626662025,383.7666338168469,52607.506318774205,0.0049507516
080123_SNOW16,50.000000596046455,964.2524069534207,21211.580038640044,0.0735533931994075,99.75329941222394,145824.58149573402,0.005027286
080123_SNOW17,47.80000060796738,1025.7306118347935,21986.744894740117,0.0854985188001389,916.6489110427392,117777.04574641467,0.0053871833
080123_SNOW18,50.000000596046455,1043.0206960685784,26297.55013737108,0.0967252377768962,854.5088188507793,102147.87120983528,0.0046022763
080123_SNOW19,50.000000596046455,1124.7487495420849,3684.422844934473,0.059636723890113,10.406330094536978,185029.5849432872,0.0054543996
080123_SNOW1,43.50000008940697,813.1216707715746,40481.88796360965,0.0644988556165058,397.9745335074857,237430.34678094616,0.0056708353
080123_SNOW20,50.000000596046455,1828.678839675486,7649.919567730038,0.0558207416268172,60.733427937400045,534235.2919951859,0.005303543
080123_SNOW21,50.000000596046455,1086.2341623776622,8989.449939419552,0.0530249159917432,1038.0749321436606,292683.2103240486,0.004735744
080123_SNOW22,52.599999904632575,1394.9956450546074,299.9334701730383,0.0730449161773998,2085.094840372442,1300.8477903791616,0.0060004806
080123_SNOW23,53.99999976158143,1299.3889667747617,9296.389262909874,0.0775014938655292,1555.3917244026486,83395.39662678077,0.0044901907
080123_SNOW2,43.20000022649765,864.86380457934,27378.55823328212,0.0674575276500029,1293.7965088500205,63445.08472637667,0.008908451
080123_SNOW3,42.99999982118607,875.786876240293,14200.628003696113,0.0685835036697867,745.2705639808428,211909.2732703536,0.0058991075
080123_SNOW4,42.80000016093254,944.2182803199876,33593.514654290535,0.0666197527478583,851.3581859817613,114856.28317860376,0.0068589426
080123_SNOW5,42.69999995827675,917.3490654666838,26931.047390867705,0.0643891133830846,595.5108406981853,90364.43766928032,0.0058948724
080123_SNOW6,42.59999975562096,824.939844714621,30960.68187109283,0.0640405193305661,412.11992804597935,104907.00530312226,0.0058843405
080123_SNOW7,42.50000029802322,675.0288211622402,20605.57865524504,0.0656452603601129,0.7993747115461118,150032.25615018464,0.00583212
080123_SNOW8,42.59999975562096,772.6956633168228,31265.44503704399,0.0701700126869423,608.0698349804705,115794.40711421672,0.0061036185
080123_SNOW9,42.59999975562096,764.7623953888336,31378.038666082582,0.0727908191267295,572.8793209765356,87087.20960585903,0.006325501
080623_SNOW10,50.000000596046455,868.3191419763629,39835.51179780316,0.0636792499233835,0.0677053214271073,169433.85611607655,0.0057903007
080623_SNOW11,50.000000596046455,895.0134609845821,32317.13236179104,0.0543652833542908,0.1096144367410601,224931.34945558297,0.005620207
080623_SNOW12,50.000000596046455,1053.185193670096,23545.12925043118,0.0560694569558189,53.23849465200542,212341.23671211812,0.0052850335
080623_SNOW13,50.000000596046455,887.6787506523924,39239.07745739926,0.0570112474241824,0.9293597550366892,81445.34502905987,0.0065888003
080623_SNOW15,50.000000596046455,1075.1427544361009,29137.20047517695,0.0597004590214457,0.7540158232016675,27428.458668508447,0.00650205
080623_SNOW16,50.000000596046455,1013.7366105768284,25048.415466516723,0.0593739193465058,0.5893432251366796,10629.97707631382,0.006974567
080623_SNOW17,50.000000596046455,954.171483076,19834.67702491865,0.0604215237769155,0.2911763404104845,90408.31642963908,0.0055177477
080623_SNOW18,50.000000596046455,944.0777265654116,20797.43826964864,0.0711166453087744,89.5703831350111,47545.17608723391,0.0052918037
080623_SNOW19,50.000000596046455,919.273037229158,15916.57712858908,0.0598451886641579,0.8251185436535902,136064.10326009287,0.005980239
080623_SNOW1,50.000000596046455,1116.3696338142051,3841.003612773162,0.051827713946131,0.991840749877603,1026117.8563173746,0.005291186
080623_SNOW20,50.000000596046455,877.4457884554582,23034.370315822038,0.0659716422689504,0.5520625293578324,79168.27643058728,0.0059638945
080623_SNOW21,50.000000596046455,873.2646019995783,23263.845718464367,0.0633883428312852,0.0699407699856508,119399.36779249976,0.005591859
080623_SNOW22,50.000000596046455,838.5989304823129,26860.01511305801,0.0619914217856823,149.66668702230575,59481.861805573135,0.0051297355
080623_SNOW23,50.000000596046455,1308.0598517988924,4485.691144418481,0.0680850563071008,5.338130315418691,133464.0311461413,0.0046449145
080623_SNOW24,50.000000596046455,1302.0631078162126,36758.7666312567,0.0526567351989138,13.394196635173994,211256.08790106152,0.005311962
080623_SNOW25,50.000000596046455,1384.2389532514849,20194.12707949871,0.067528967230044,307.710238430795,593502.2398652434,0.006566317
080623_SNOW2,50.000000596046455,875.9761991049002,13675.051933363922,0.0506803706884019,1.5103429187145403,214731.84861691864,0.006547819
080623_SNOW3,50.000000596046455,940.76496886342,12580.834548906523,0.0539094670172884,1.4428341266339124,96101.9129844354,0.00688033
080623_SNOW4,50.000000596046455,930.3456901100462,20329.1703186961,0.0578816530339497,0.3310796604512093,205433.40385722887,0.005252858
080623_SNOW5,50.000000596046455,791.4156892071742,29417.499558599917,0.0510570510565398,1.8245756560429591,120551.42141493132,0.0074709975
080623_SNOW6,50.000000596046455,928.1963163969734,19149.86094917397,0.0565821009436738,1.0887896302687676,69616.50655840036,0.006454678
080623_SNOW7,50.000000596046455,916.372713306784,34530.46594930409,0.058093470762837,1.1652699309821033,54066.71144758724,0.0067851325
080623_SNOW8,50.000000596046455,852.6917009059164,36604.20183466032,0.0574366252686825,0.843054111992436,135130.5517965482,0.0062068473
080623_SNOW9,50.000000596046455,930.6746452509155,42623.41119080322,0.0597297100292237,17.009410021289682,167291.2956183959,0.0057854927
